Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-0956-VZc,2024-08-21,2025-04-20,Second Class,CUST-4565,Alejandro Collins,Consumer,Illinois,East,Furniture,Tables,Horizontal discrete help-desk,1729.69,4.0,0.33,229.16
ORD-2617-sWi,2024-05-04,2025-04-20,Second Class,CUST-9273,Linda Blevins,Consumer,New York,West,Office Supplies,Binders,Pre-emptive multimedia toolset,249.72,7.0,0.02,790.4
ORD-6458-bCk,2024-06-23,2025-04-20,First Class,CUST-5753,Mark Nguyen,Home Office,Florida,East,Furniture,Furnishings,Future-proofed even-keeled orchestration,1730.06,7.0,0.2,106.45
ORD-5392-Jed,2025-03-20,2025-04-20,Second Class,CUST-5244,James Gillespie,Corporate,Ohio,South,Technology,Accessories,Focused tangible framework,132.09,7.0,0.32,104.29
ORD-3854-IiQ,2024-05-09,2025-04-20,Standard Class,CUST-7288,Zachary Brandt,Corporate,Ohio,West,Office Supplies,Pens,Horizontal clear-thinking website,646.48,1.0,0.09,-199.46
ORD-4188-lxs,2024-12-31,2025-04-20,Second Class,CUST-2617,Laura Lewis,Corporate,Georgia,Central,Technology,Copiers,Multi-channeled cohesive infrastructure,1817.88,2.0,0.22,52.26
ORD-9920-aQV,2025-01-31,2025-04-20,Standard Class,CUST-4391,Alexandria Robinson,Corporate,Texas,East,Office Supplies,Pens,Future-proofed asynchronous installation,1341.21,9.0,0.39,-69.69
ORD-5293-gfV,2024-10-02,2025-04-20,Standard Class,CUST-3181,Mark Day,Consumer,Illinois,West,Office Supplies,Pens,Multi-tiered high-level initiative,1172.81,2.0,0.44,-69.51
ORD-4627-hHr,2024-11-22,2025-04-20,First Class,CUST-8528,Leslie Smith,Home Office,Florida,West,Technology,Phones,Balanced content-based open system,1412.27,2.0,0.04,346.58
ORD-1316-IrG,2024-06-14,2025-04-20,Same Day,CUST-3429,Jordan Brown,Consumer,New York,East,Office Supplies,Pens,Synergized solution-oriented product,264.39,7.0,0.28,52.53
ORD-2028-uQN,2025-03-25,2025-04-20,Standard Class,CUST-2115,Allison Tanner,Corporate,Texas,South,Technology,Copiers,Reactive impactful concept,144.74,7.0,0.26,752.44
ORD-0046-JYh,2024-09-15,2025-04-20,Standard Class,CUST-4531,Tammy Matthews,Home Office,New York,Central,Furniture,Tables,Extended demand-driven installation,100.44,10.0,0.03,772.47
ORD-4028-rud,2024-06-09,2025-04-20,Same Day,CUST-6508,Laura Barker,Home Office,Texas,West,Furniture,Furnishings,Operative scalable matrices,881.11,9.0,0.19,579.37
ORD-6212-Yxi,2025-02-17,2025-04-20,Standard Class,CUST-5523,Shannon Blanchard,Consumer,New York,East,Office Supplies,Storage,Future-proofed multimedia Graphic Interface,328.41,4.0,0.3,-191.14
ORD-3078-srA,2025-04-15,2025-04-20,Standard Class,CUST-9390,Eugene Marshall,Corporate,Florida,Central,Technology,Machines,Ameliorated impactful concept,1419.43,9.0,0.06,23.93
ORD-2722-Mff,2024-06-12,2025-04-20,Standard Class,CUST-3441,Natalie Miller,Consumer,New York,Central,Technology,Accessories,Centralized 6thgeneration migration,,5.0,0.44,-148.48
ORD-3634-hCJ,2025-02-17,2025-04-20,First Class,CUST-7011,Justin Welch,Consumer,Pennsylvania,Central,,Tables,Mandatory bifurcated forecast,655.88,9.0,0.13,-66.39
ORD-0898-FhR,2025-04-04,2025-04-20,Standard Class,CUST-0127,Gina Garcia,Consumer,California,Central,Technology,Copiers,Self-enabling cohesive encoding,446.37,5.0,0.09,771.6
ORD-2302-bNy,2024-05-09,2025-04-20,Same Day,CUST-2886,Jessica Rasmussen,Home Office,Illinois,West,Technology,Phones,Diverse secondary Graphical User Interface,1635.53,4.0,0.16,3.92
ORD-9130-Yhf,2025-03-31,2025-04-20,Second Class,CUST-1793,Brian Hardin,Corporate,Florida,South,Technology,Machines,Synchronized bi-directional standardization,743.59,8.0,0.05,-18.49
ORD-5189-aWd,2025-04-15,2025-04-20,Second Class,CUST-2428,Bianca Morgan,Home Office,Georgia,West,Furniture,Tables,Cross-platform dedicated Graphical User Interface,1298.65,1.0,0.16,685.25
ORD-6180-PLn,2024-12-28,2025-04-20,Second Class,CUST-6375,Matthew Roth,,New York,,Office Supplies,Storage,Organic 5thgeneration access,858.53,8.0,0.45,770.39
ORD-8154-ZcH,2024-12-24,2025-04-20,First Class,CUST-1422,Miguel Freeman,Home Office,Texas,South,Furniture,Tables,Multi-channeled actuating migration,774.14,2.0,0.41,563.45
ORD-2812-rdS,2024-11-13,2025-04-20,Second Class,CUST-4144,Dr. Jamie Webb,Consumer,Texas,Central,Technology,Phones,Visionary context-sensitive adapter,293.84,10.0,0.01,766.36
ORD-3434-HQW,2025-03-01,2025-04-20,First Class,CUST-6833,Manuel Carlson Jr.,Consumer,New York,South,Furniture,Bookcases,Expanded eco-centric instruction set,1521.75,8.0,0.41,107.38
ORD-1262-Rsk,2024-09-06,2025-04-20,Second Class,CUST-7892,Roger Reed,Consumer,Illinois,East,Office Supplies,Paper,Managed actuating conglomeration,52.2,1.0,0.05,96.74
ORD-0623-msv,,2025-04-20,Second Class,CUST-0056,Carolyn Bell,Consumer,Florida,East,Technology,Machines,Synergistic value-added migration,461.08,7.0,0.07,455.36
ORD-4615-ZDz,2025-02-07,2025-04-20,First Class,CUST-1282,Terry Garcia,Corporate,New York,East,Furniture,Furnishings,Progressive secondary adapter,456.8,5.0,0.18,415.7
ORD-8924-nEg,2024-08-30,2025-04-20,First Class,CUST-3831,Christine Luna,Consumer,New York,West,Furniture,Bookcases,Cross-group methodical artificial intelligence,862.97,6.0,0.3,479.43
ORD-6091-TDB,2025-04-12,2025-04-20,Standard Class,CUST-9070,Glen Thomas,Corporate,Texas,Central,Furniture,Bookcases,Operative uniform open architecture,1833.31,6.0,0.47,610.72
ORD-8409-NOQ,2024-08-20,2025-04-20,First Class,CUST-3971,Christopher Rogers,Consumer,New York,Central,Technology,Phones,Future-proofed multi-state pricing structure,304.08,8.0,0.36,585.55
ORD-3935-pnU,2024-07-10,2025-04-20,First Class,CUST-0836,Kristi Cherry,Home Office,Ohio,Central,Office Supplies,Binders,Exclusive zero administration structure,297.89,6.0,0.5,-18.13
ORD-7010-lAt,2025-04-16,2025-04-20,Standard Class,CUST-2812,Erika Osborne,Corporate,Ohio,South,Office Supplies,Pens,Universal reciprocal system engine,1389.91,7.0,0.3,436.6
ORD-6410-oEf,2025-03-23,2025-04-20,Same Day,CUST-8196,Daniel Mcguire,Corporate,Georgia,South,Furniture,Tables,Persistent multimedia parallelism,1069.62,4.0,0.19,380.96
ORD-3080-Ksa,2025-03-11,2025-04-20,Second Class,CUST-7938,Andrew Rivas,Home Office,Texas,West,Office Supplies,Storage,Vision-oriented holistic support,729.8,4.0,0.5,-182.85
ORD-1087-VQu,2025-02-15,,Second Class,CUST-3574,Danny Peterson,Consumer,California,Central,Technology,Machines,Re-contextualized non-volatile focus group,728.11,3.0,0.15,-55.86
ORD-3875-Bho,2024-08-26,2025-04-20,Second Class,CUST-9197,Tina Flores,Consumer,Florida,East,Technology,Machines,Decentralized interactive customer loyalty,1496.52,2.0,0.48,503.96
ORD-5670-ukE,2024-11-19,2025-04-20,Same Day,,Charlotte Ferguson,Corporate,California,East,Office Supplies,Binders,Diverse impactful Graphical User Interface,1328.87,2.0,0.24,393.93
ORD-7683-hjT,2024-09-21,2025-04-20,Second Class,CUST-7821,Ryan Morales,Corporate,New York,East,Furniture,Chairs,Decentralized exuding functionalities,497.64,1.0,0.28,613.71
ORD-7254-YvP,2025-03-31,2025-04-20,Same Day,CUST-2134,Wendy Drake,Home Office,New York,Central,Furniture,Tables,Re-contextualized dynamic task-force,945.67,6.0,0.22,444.85
ORD-1041-uLZ,2025-03-05,2025-04-20,First Class,CUST-6228,Theresa Wagner,Consumer,California,East,Furniture,Bookcases,Innovative methodical access,1212.31,3.0,0.25,-189.13
ORD-2490-jgg,2025-01-15,2025-04-20,Standard Class,CUST-2001,Kellie Pierce,Home Office,Illinois,West,Office Supplies,Labels,Multi-lateral local encoding,853.1,3.0,0.14,-108.06
ORD-7197-uAz,2024-12-19,,Second Class,CUST-9815,Travis Contreras,Corporate,California,West,Office Supplies,Paper,Programmable local parallelism,790.66,9.0,0.3,-122.79
ORD-4351-sRZ,2024-09-13,2025-04-20,Same Day,CUST-7872,Judith Krueger,Corporate,Ohio,South,Technology,Machines,Triple-buffered content-based moderator,338.0,6.0,0.32,-5.27
ORD-0810-gqS,2024-05-31,2025-04-20,First Class,CUST-4560,Eric Bell,Corporate,Pennsylvania,East,Furniture,Chairs,Optimized clear-thinking software,486.66,3.0,0.27,-134.68
ORD-1235-USs,2024-06-03,2025-04-20,Standard Class,CUST-5780,Samantha Johnson,Consumer,Florida,East,Technology,Phones,Mandatory national parallelism,488.27,2.0,0.49,364.8
ORD-6712-cue,2024-08-31,2025-04-20,First Class,CUST-2516,James Flores,Consumer,Pennsylvania,East,Technology,Machines,Compatible non-volatile info-mediaries,1887.58,1.0,0.49,551.68
ORD-1787-tUz,2024-07-13,2025-04-20,Second Class,CUST-7613,Robert Jones MD,Corporate,Ohio,Central,Office Supplies,Storage,Adaptive executive portal,1947.96,2.0,0.17,696.51
ORD-7016-gBS,2024-06-01,2025-04-20,Second Class,CUST-8583,Joshua Walker,Consumer,Ohio,South,Technology,Phones,Optional upward-trending moderator,1176.85,1.0,0.15,-48.46
ORD-6874-liy,2025-03-03,2025-04-20,First Class,CUST-6251,Donna Crawford,Home Office,Florida,West,Office Supplies,Binders,Reverse-engineered next generation focus group,1616.88,3.0,0.38,
ORD-9359-dIe,2024-12-06,2025-04-20,Same Day,CUST-9511,Aaron Mitchell,Consumer,Pennsylvania,Central,Technology,Copiers,Proactive tangible Graphical User Interface,727.03,7.0,,512.76
ORD-0683-DDD,2024-09-10,2025-04-20,Second Class,CUST-5982,Megan Garcia,Consumer,Texas,West,Technology,Machines,Seamless client-server structure,1138.13,8.0,0.05,-185.06
ORD-4875-gOn,2024-05-30,2025-04-20,First Class,CUST-6061,Scott Donaldson,Corporate,Texas,South,Office Supplies,Storage,Synchronized encompassing synergy,634.3,5.0,0.08,80.12
ORD-3481-EGI,2024-06-30,2025-04-20,First Class,CUST-7570,Gary Ayala,Consumer,New York,South,Office Supplies,Pens,Total 3rdgeneration hierarchy,523.31,8.0,0.49,563.15
ORD-1110-piX,2024-06-27,2025-04-20,First Class,CUST-1733,Alex Reed,Home Office,Georgia,East,Office Supplies,Paper,Optimized heuristic frame,733.31,5.0,0.2,657.0
ORD-9459-lzG,2024-07-15,2025-04-20,Same Day,CUST-0295,David Espinoza,Corporate,Pennsylvania,Central,Technology,Accessories,Integrated didactic archive,176.15,7.0,0.25,62.83
ORD-4053-fZV,2024-09-01,2025-04-20,First Class,CUST-5935,Roger Flores,Home Office,Florida,East,Technology,Phones,User-friendly even-keeled moderator,317.58,2.0,0.15,-41.79
ORD-9108-slS,2024-06-20,2025-04-20,Second Class,CUST-7547,Theodore Smith,Corporate,Georgia,East,Office Supplies,Binders,Grass-roots attitude-oriented frame,704.39,8.0,,700.13
ORD-9143-NWf,2024-05-01,2025-04-20,First Class,,Angela Jones,Consumer,Texas,South,Office Supplies,Binders,Horizontal real-time core,1538.75,4.0,0.2,-135.53
ORD-9415-tpn,,2025-04-20,Same Day,CUST-4578,Catherine Chavez,Consumer,Georgia,East,Office Supplies,Storage,De-engineered background framework,563.97,1.0,0.27,748.53
ORD-4248-RIX,2024-05-27,2025-04-20,Standard Class,CUST-1353,Daniel Smith,Home Office,California,South,Furniture,Tables,,134.18,6.0,0.39,778.56
ORD-9498-PeL,2024-09-05,2025-04-20,Second Class,CUST-4915,Antonio Howard,Consumer,Ohio,Central,Furniture,Chairs,Down-sized directional toolset,511.62,3.0,0.04,-130.74
ORD-4560-ODB,2024-11-13,2025-04-20,Standard Class,CUST-4011,Dennis Reyes,Home Office,Georgia,South,Office Supplies,Binders,Managed background complexity,1054.31,5.0,0.09,-146.26
ORD-4409-ghn,2024-11-28,2025-04-20,Standard Class,CUST-1062,Melvin Garcia,Consumer,Florida,Central,Office Supplies,Pens,User-friendly object-oriented throughput,1884.46,8.0,0.24,488.83
ORD-3191-Abx,2024-07-23,2025-04-20,Standard Class,CUST-1659,Elizabeth Lewis,Home Office,Ohio,East,Furniture,Furnishings,Front-line homogeneous emulation,1126.21,10.0,0.1,522.72
ORD-1697-YKv,2025-02-16,2025-04-20,Standard Class,,Kevin Pena,Home Office,Pennsylvania,East,Technology,Accessories,Profound grid-enabled neural-net,309.51,8.0,0.47,299.45
ORD-2222-TUI,2024-08-01,,Same Day,CUST-3981,Michael Thompson,Corporate,California,South,Office Supplies,Binders,Exclusive optimizing time-frame,1887.21,3.0,0.32,438.92
ORD-8282-NhT,2024-06-20,2025-04-20,First Class,CUST-6708,Larry Davis,Consumer,Florida,South,Technology,Phones,Synergized optimizing interface,1395.93,3.0,0.3,16.14
ORD-7805-SJE,2024-05-07,2025-04-20,First Class,CUST-8123,Eric Manning,Corporate,Pennsylvania,East,Furniture,Tables,Multi-lateral radical model,610.87,5.0,0.25,667.76
ORD-2246-lWX,2025-01-12,2025-04-20,Same Day,CUST-9899,Andrew Myers,Corporate,Ohio,Central,Technology,Machines,Diverse intangible open architecture,710.9,9.0,0.21,774.07
ORD-8333-Nrh,2025-02-17,2025-04-20,Second Class,CUST-3906,Teresa Watkins,Corporate,Ohio,Central,Office Supplies,Binders,Function-based scalable initiative,362.02,10.0,0.08,235.88
ORD-1845-UFh,2025-03-05,2025-04-20,Standard Class,CUST-7682,Christopher Willis,Home Office,Texas,East,Office Supplies,Labels,Adaptive impactful projection,1613.82,2.0,0.04,-183.57
ORD-5259-IqP,2024-09-07,2025-04-20,Same Day,CUST-6895,Deborah Nolan,Home Office,Texas,South,Office Supplies,Binders,Cross-platform interactive installation,1011.69,1.0,0.33,651.71
ORD-1534-HKm,2025-04-02,2025-04-20,Same Day,CUST-2230,Pamela Cervantes,Home Office,Ohio,East,Furniture,Tables,Horizontal stable intranet,399.16,8.0,0.48,150.61
ORD-3146-XEs,2024-12-04,2025-04-20,Same Day,CUST-3670,Caroline Coleman,Consumer,Pennsylvania,West,Office Supplies,Labels,Enterprise-wide heuristic standardization,1020.05,5.0,0.44,64.5
ORD-1904-hTK,2024-12-28,2025-04-20,First Class,CUST-3133,Stephanie Dunlap,Corporate,California,East,Office Supplies,Paper,Pre-emptive optimizing emulation,62.23,6.0,0.42,318.96
ORD-4262-zaa,2024-11-10,2025-04-20,Standard Class,CUST-3447,Paula Butler,Consumer,Ohio,West,Technology,Copiers,Progressive regional capability,1115.92,7.0,0.1,444.43
ORD-0155-GYZ,2025-01-25,2025-04-20,Second Class,CUST-7913,Laura Williams,Home Office,Ohio,West,Furniture,Furnishings,Synergized discrete orchestration,812.21,6.0,0.26,237.4
ORD-9386-jFX,2025-04-13,2025-04-20,First Class,CUST-1762,Jason Ashley,Home Office,Ohio,Central,Furniture,Tables,Fully-configurable methodical emulation,1676.3,3.0,0.47,3.76
ORD-2316-cvF,2024-09-29,2025-04-20,Same Day,CUST-8955,Cynthia Powell,Consumer,New York,East,Furniture,Chairs,Organized didactic access,1240.02,9.0,0.46,-121.23
ORD-9331-qHZ,2024-08-08,2025-04-20,Second Class,CUST-0114,Curtis Jackson,Corporate,Pennsylvania,West,Office Supplies,Binders,Configurable tertiary strategy,487.05,4.0,0.15,335.42
ORD-9476-tyt,2024-05-23,2025-04-20,Standard Class,CUST-4171,Seth Brewer,Home Office,California,Central,Furniture,Furnishings,Total 24hour framework,175.1,3.0,0.31,438.39
ORD-3970-HJQ,2024-11-22,2025-04-20,First Class,CUST-3224,Nancy Bradley,Corporate,Texas,East,Technology,Phones,Advanced neutral circuit,292.25,5.0,0.45,-107.22
ORD-0363-MNu,2024-12-17,2025-04-20,Second Class,CUST-6634,Antonio Rodriguez,Corporate,Texas,South,Office Supplies,Pens,Synergistic even-keeled support,1592.93,7.0,0.04,759.22
ORD-6499-Hcw,2024-10-10,2025-04-20,Same Day,CUST-2459,Christy Richardson,Corporate,Pennsylvania,South,Furniture,Tables,Upgradable scalable budgetary management,1619.01,3.0,0.15,703.64
ORD-4744-pJo,2024-05-17,2025-04-20,First Class,CUST-1093,Susan Hebert,Corporate,Pennsylvania,South,Technology,Phones,Networked stable website,1989.88,10.0,0.27,-41.61
ORD-0059-GUV,2024-05-26,2025-04-20,First Class,CUST-6042,Mrs. Annette Griffin,Consumer,California,East,Technology,Copiers,User-friendly mobile adapter,1040.81,3.0,0.11,164.89
ORD-7220-fxy,2024-12-28,2025-04-20,Standard Class,CUST-9879,Chelsea Gomez,Consumer,Florida,East,Furniture,Chairs,Versatile bifurcated system engine,1458.21,3.0,0.13,281.57
ORD-4358-aJh,2024-08-06,2025-04-20,Standard Class,CUST-7566,Kathy Walker,Corporate,Georgia,South,Furniture,Bookcases,Multi-lateral real-time software,1030.19,7.0,0.46,50.09
ORD-1308-EUs,2024-09-17,2025-04-20,Same Day,CUST-8537,Austin Schmitt,Consumer,Illinois,West,Furniture,Bookcases,Secured foreground methodology,1590.26,8.0,0.22,246.16
ORD-6078-PiU,2024-05-18,2025-04-20,Standard Class,CUST-7554,Samuel Schneider,Home Office,Texas,South,Technology,Copiers,Multi-channeled real-time function,864.33,10.0,0.18,
ORD-1398-ppo,2025-03-19,2025-04-20,Second Class,CUST-1378,Cory Fisher,Consumer,Illinois,South,Furniture,Furnishings,Balanced leadingedge hardware,594.01,9.0,0.18,-170.06
ORD-8329-WQo,2024-11-05,2025-04-20,Same Day,CUST-4504,Erin Green,Consumer,Pennsylvania,West,Furniture,Bookcases,Profit-focused systemic firmware,154.55,6.0,0.19,579.51
ORD-1206-Xrg,2024-07-18,2025-04-20,Standard Class,CUST-1496,Mr. Seth Smith,Home Office,California,Central,Furniture,Chairs,User-centric encompassing matrices,435.41,10.0,0.4,698.74
ORD-4086-QJb,2024-09-17,2025-04-20,Same Day,CUST-3017,Joseph Wilson,Corporate,Florida,West,Technology,Phones,Multi-lateral explicit moratorium,214.81,5.0,0.36,746.27
ORD-1477-rvK,2024-10-22,2025-04-20,Same Day,CUST-4125,Daniel Bradley,Home Office,Ohio,Central,Technology,Phones,Realigned fresh-thinking collaboration,1628.66,4.0,0.1,602.73
ORD-6540-MPK,2024-10-29,2025-04-20,Standard Class,CUST-6876,Mary Baker,Corporate,Texas,East,Office Supplies,Binders,Adaptive asynchronous benchmark,911.04,10.0,0.16,182.86
ORD-3001-uGZ,2024-12-15,2025-04-20,Standard Class,CUST-2666,Jennifer Robinson,Consumer,California,South,Technology,Phones,Up-sized cohesive Graphical User Interface,575.89,7.0,0.02,333.47
ORD-1463-ddI,2025-02-09,2025-04-20,Standard Class,CUST-1429,Mr. Gabriel Terry DDS,Home Office,California,East,Technology,Phones,Face-to-face reciprocal product,945.09,7.0,0.36,74.67
ORD-6420-LkD,2024-08-12,2025-04-20,First Class,CUST-4448,Geoffrey Wood,Home Office,Pennsylvania,South,Office Supplies,Labels,Operative encompassing definition,1228.52,7.0,0.15,783.97
ORD-3541-aHI,2025-03-03,2025-04-20,Standard Class,CUST-6084,Emily Maddox,Home Office,Texas,East,Office Supplies,Binders,Cross-platform transitional help-desk,455.79,1.0,0.07,793.54
ORD-6524-IVW,2024-08-12,2025-04-20,Second Class,CUST-9459,Susan Maynard,Consumer,Texas,West,Technology,Machines,Seamless logistical array,1450.97,6.0,0.41,337.56
ORD-1666-gAh,2024-06-21,2025-04-20,Standard Class,CUST-7973,Michele Taylor,Consumer,Texas,East,Furniture,Chairs,Devolved bandwidth-monitored website,1894.82,2.0,0.13,487.92
ORD-3299-txt,2025-02-16,2025-04-20,Second Class,CUST-0351,Tanya Pugh,Consumer,Georgia,East,Office Supplies,Pens,Object-based grid-enabled intranet,261.31,3.0,0.38,687.8
ORD-1421-AQR,2024-04-28,2025-04-20,First Class,CUST-4962,Joanne Walker,Home Office,Florida,South,Office Supplies,Labels,Team-oriented empowering workforce,1325.93,5.0,0.16,530.86
ORD-5868-Ekl,,2025-04-20,Standard Class,CUST-2719,Christopher Henry,Corporate,Texas,Central,Furniture,Chairs,User-centric composite moderator,1121.45,4.0,0.33,535.27
ORD-2185-wrN,2024-05-01,2025-04-20,First Class,CUST-8296,William Daniels,Corporate,California,West,Furniture,Chairs,Upgradable asymmetric open architecture,36.12,4.0,0.23,185.06
ORD-7439-mIJ,2024-05-15,2025-04-20,Standard Class,CUST-3980,Vicki Keller,Consumer,Pennsylvania,Central,Office Supplies,Binders,Visionary responsive adapter,1419.94,3.0,0.42,-94.34
ORD-9089-jFI,2024-11-06,2025-04-20,Standard Class,CUST-3275,Jessica Davis,Corporate,Georgia,West,Furniture,Tables,Universal high-level time-frame,1562.24,4.0,0.03,223.09
ORD-2532-HId,2024-11-25,2025-04-20,First Class,CUST-6358,Laura White,Consumer,Georgia,East,Technology,Copiers,Enhanced real-time parallelism,1492.6,4.0,0.01,260.85
ORD-2866-CnF,2024-11-06,2025-04-20,Same Day,CUST-7701,Michael Thompson DDS,Home Office,Georgia,Central,Office Supplies,Binders,Quality-focused multi-state hierarchy,538.5,9.0,0.04,231.47
ORD-0490-AHT,2024-10-08,2025-04-20,Same Day,CUST-4243,Wendy Kidd,Home Office,Pennsylvania,East,Furniture,Furnishings,User-friendly next generation middleware,888.27,6.0,0.05,448.62
ORD-5832-vCG,2024-07-18,2025-04-20,Second Class,CUST-4672,Matthew Murphy,Corporate,Florida,South,Technology,Machines,Multi-channeled context-sensitive open architecture,361.52,5.0,0.26,293.62
ORD-2593-nXH,2024-07-30,2025-04-20,First Class,CUST-9909,Darren Burns,Home Office,Florida,East,Office Supplies,Binders,Multi-layered radical knowledgebase,446.96,1.0,0.45,375.23
ORD-2302-fRV,2024-07-04,2025-04-20,First Class,CUST-8131,Caitlyn Campbell,Corporate,Florida,South,Furniture,Chairs,,789.9,2.0,0.11,624.07
ORD-2087-TkA,2024-09-05,2025-04-20,Same Day,CUST-5449,Alicia Williams,Consumer,New York,West,Technology,Copiers,Total grid-enabled utilization,701.79,5.0,0.35,87.98
ORD-8613-hPR,2024-05-11,2025-04-20,Second Class,CUST-2266,Jerry Allen,Home Office,Georgia,Central,Furniture,,Optimized methodical adapter,1706.6,4.0,0.09,481.44
ORD-4986-WgX,2024-07-24,2025-04-20,Standard Class,CUST-5600,Jessica Hodge,Corporate,New York,East,Furniture,Tables,Persevering well-modulated solution,1335.4,7.0,0.17,-22.48
ORD-9564-byD,2025-01-12,2025-04-20,Second Class,CUST-5365,Kimberly Moore,Home Office,California,Central,Office Supplies,Binders,Synergistic encompassing implementation,1939.39,10.0,0.0,673.22
ORD-9370-OQb,2025-03-07,2025-04-20,First Class,CUST-2456,Angela Jackson,Consumer,Illinois,West,Office Supplies,Binders,Exclusive bifurcated emulation,1055.29,3.0,0.38,575.26
ORD-5055-zVV,2025-01-20,2025-04-20,Standard Class,CUST-6775,Laurie Harvey,Corporate,Georgia,Central,Furniture,Bookcases,,,5.0,0.33,53.54
ORD-0276-reb,2025-02-19,2025-04-20,Standard Class,CUST-8487,Mrs. Gabrielle Patton,Corporate,Pennsylvania,South,Office Supplies,Binders,Compatible zero administration task-force,234.39,9.0,0.36,-179.27
ORD-9733-jLr,2024-11-28,2025-04-20,Second Class,CUST-8944,Bill Mitchell,Corporate,Georgia,East,Office Supplies,Paper,Extended methodical open system,496.29,7.0,0.18,544.37
ORD-2987-PkL,2025-01-10,2025-04-20,First Class,CUST-4563,Mark Harris,Corporate,Georgia,West,Furniture,Furnishings,Synergistic even-keeled software,537.97,6.0,0.44,191.03
ORD-0541-mJB,2024-07-18,2025-04-20,Standard Class,CUST-8970,Sherri Bautista,Consumer,California,Central,Office Supplies,Pens,Public-key zero tolerance task-force,1670.0,2.0,0.22,255.03
ORD-2718-fbF,2024-12-05,2025-04-20,First Class,CUST-0561,Amanda Valdez,Consumer,Georgia,West,Office Supplies,Pens,Organic background knowledgebase,937.97,3.0,0.26,89.78
ORD-2859-Veg,2024-06-01,2025-04-20,Standard Class,CUST-1347,Amanda Andrade,Corporate,Illinois,East,Technology,Accessories,Cross-platform bifurcated task-force,1601.57,1.0,0.23,17.33
ORD-1651-GGS,2024-09-24,2025-04-20,First Class,CUST-2207,Travis Robinson,Corporate,Illinois,East,Technology,Phones,Multi-layered national conglomeration,866.34,1.0,0.02,-62.28
ORD-1762-cLk,2024-10-31,2025-04-20,Second Class,CUST-9595,Alexander Shaffer,Consumer,Illinois,West,Office Supplies,Storage,Phased cohesive ability,1991.87,4.0,0.22,718.26
ORD-4542-VEN,2025-01-23,2025-04-20,First Class,CUST-0481,Emily Hicks,Corporate,Pennsylvania,West,Office Supplies,Paper,Operative stable framework,1625.3,7.0,0.21,766.91
ORD-1744-VTZ,2024-06-09,2025-04-20,Standard Class,CUST-3580,Ryan Moore,Home Office,Illinois,West,Furniture,Bookcases,Right-sized national function,1132.18,6.0,0.4,-60.82
ORD-4047-alP,2025-01-31,2025-04-20,Second Class,CUST-7698,Thomas Taylor,Corporate,Florida,Central,Furniture,Bookcases,Reactive solution-oriented capacity,616.94,5.0,0.28,428.32
ORD-8946-MUp,2024-11-13,2025-04-20,Same Day,CUST-3688,Christopher Peterson,Corporate,Texas,West,Technology,Accessories,Customizable impactful framework,1057.88,6.0,0.25,485.16
ORD-5030-ntP,2024-09-28,2025-04-20,Standard Class,CUST-5274,Isaac Barnes,Corporate,Georgia,South,Office Supplies,Labels,Customizable optimal success,1923.28,8.0,0.01,358.91
ORD-0540-PIy,2025-02-23,2025-04-20,Second Class,CUST-6694,Shane Moore,Home Office,Illinois,West,Office Supplies,Binders,Diverse 5thgeneration firmware,1164.84,6.0,0.06,343.27
ORD-6849-WSd,2024-09-14,2025-04-20,First Class,CUST-5368,Jodi Fisher,Corporate,New York,South,Technology,Copiers,Extended full-range firmware,1343.46,8.0,0.4,674.91
ORD-8377-THg,2024-12-16,2025-04-20,First Class,CUST-7699,Heidi Phillips,Consumer,Illinois,East,Office Supplies,Binders,Seamless national extranet,673.63,2.0,0.41,365.44
ORD-4974-UJi,2024-08-07,2025-04-20,First Class,CUST-2228,Johnathan Ellison,Consumer,California,West,Technology,Copiers,Adaptive clear-thinking hierarchy,1037.37,9.0,0.37,295.3
ORD-5549-CgV,2024-09-21,2025-04-20,Standard Class,CUST-2204,Christopher Olsen,Home Office,Illinois,East,Furniture,Tables,Grass-roots zero tolerance standardization,1613.18,10.0,0.34,-85.29
ORD-8338-Mqy,2025-01-26,2025-04-20,First Class,CUST-2413,Roger Snyder,Home Office,Texas,West,Furniture,Tables,Programmable non-volatile knowledgebase,416.54,8.0,0.01,305.8
ORD-3567-Rft,2024-08-28,2025-04-20,First Class,CUST-9502,Aaron Myers,Corporate,Ohio,South,Office Supplies,Binders,Networked reciprocal strategy,1965.57,4.0,0.42,346.72
ORD-0237-xdo,2024-11-04,2025-04-20,First Class,CUST-2522,Kathleen Armstrong,Corporate,New York,East,Technology,Machines,Customer-focused well-modulated hardware,377.77,4.0,0.09,541.66
ORD-2989-cNz,2024-09-23,2025-04-20,Same Day,CUST-4626,Seth Liu,Corporate,Illinois,Central,Technology,Accessories,Decentralized disintermediate installation,1338.4,10.0,0.25,467.7
ORD-9838-rYb,2024-11-03,2025-04-20,First Class,CUST-7094,Chelsea Kramer,Corporate,Ohio,South,Office Supplies,Labels,Object-based mission-critical functionalities,304.85,5.0,0.23,364.21
ORD-6379-zCF,2025-02-24,2025-04-20,First Class,CUST-0547,Brian Joseph,Home Office,Georgia,East,Furniture,Bookcases,Switchable zero tolerance paradigm,1817.14,6.0,0.48,267.91
